year,player,pos,age,team_id,g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp
2020,Dusty Hannahs,SG,26,MEM,2,13,21.4,.607,.333,.222,0.0,8.0,4.1,0.0,0.0,0.0,0.0,31.6,,0.0,0.0,0.0,.140,,4.9,-2.4,2.5,0.0
2020,Tim Hardaway,SG,27,DAL,57,1592,15.1,.583,.575,.198,1.4,9.9,5.7,10.5,1.0,0.2,6.7,21.5,,2.9,0.8,3.7,.111,,1.6,-1.4,0.2,0.9
2020,James Harden,SG,30,HOU,56,2061,29.0,.621,.557,.508,3.0,15.1,9.1,34.2,2.1,2.1,13.7,36.5,,8.6,2.5,11.1,.259,,8.4,1.3,9.7,6.1
2020,Maurice Harkless,SF,26,TOT,56,1289,9.9,.585,.359,.203,4.0,13.8,9.0,5.9,2.0,2.2,15.5,10.4,,0.7,1.9,2.6,.096,,-2.4,2.2,-0.2,0.6
2020,Maurice Harkless,SF,26,LAC,50,1141,9.6,.584,.336,.194,4.3,13.5,9.0,5.5,2.0,2.3,16.3,10.2,,0.5,1.7,2.3,.096,,-2.6,2.4,-0.2,0.5
2020,Maurice Harkless,SF,26,NYK,6,148,12.1,.593,.500,.265,1.4,16.4,8.6,9.5,2.0,1.9,9.5,12.0,,0.2,0.1,0.3,.099,,-1.2,1.0,-0.2,0.1
2020,Jared Harper,PG,22,PHO,3,8,-5.3,.250,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,,0.0,0.0,0.0,-0.250,,-10.1,-5.7,-15.7,0.0
2020,Montrezl Harrell,C,26,LAC,58,1627,22.9,.603,.021,.403,10.0,15.8,13.0,10.7,1.1,3.6,10.2,25.4,,4.0,2.4,6.4,.187,,2.3,0.5,2.9,2.0
2020,Gary Harris,SG,25,DEN,50,1593,8.9,.495,.409,.174,1.7,8.4,5.0,8.9,2.0,0.7,9.3,15.2,,0.1,1.5,1.5,.046,,-3.3,0.3,-3.0,-0.4
2020,Joe Harris,SF,28,BRK,58,1811,12.5,.587,.529,.122,3.1,10.9,7.1,10.4,0.9,0.7,10.7,17.7,,1.9,1.6,3.5,.093,,-0.1,-0.4,-0.5,0.7
2020,Tobias Harris,PF,27,PHI,60,2069,16.7,.560,.308,.189,2.3,19.0,10.7,14.5,1.1,1.4,8.0,23.3,,2.7,2.7,5.4,.124,,0.9,0.0,0.9,1.5
2020,Shaquille Harrison,SF,26,CHI,38,341,16.6,.540,.236,.309,4.3,15.2,9.5,15.8,3.1,3.0,10.3,19.5,,0.4,0.5,0.9,.123,,-0.6,1.9,1.3,0.3
2020,Josh Hart,SF,24,NOP,52,1448,12.0,.568,.680,.195,3.6,21.0,12.3,7.6,1.8,1.1,10.7,15.1,,1.2,1.5,2.7,.089,,-0.9,0.4,-0.4,0.6
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Isaiah Hartenstein,C,21,HOU,23,266,18.8,.674,.075,.418,11.4,24.0,17.7,9.8,1.6,3.8,16.8,14.8,,0.7,0.4,1.1,.195,,-0.8,1.3,0.6,0.2
2020,Udonis Haslem,PF,39,MIA,3,21,3.1,.322,.333,.667,0.0,41.0,21.4,6.2,0.0,0.0,0.0,16.3,,0.0,0.0,0.0,-0.033,,-9.7,-3.2,-12.8,-0.1
2020,Jaxson Hayes,C,19,NOP,55,947,18.0,.677,.017,.739,9.1,15.7,12.4,7.6,1.1,4.6,11.7,15.2,,2.5,1.0,3.5,.177,,-0.6,0.7,0.1,0.5
2020,Gordon Hayward,SF,29,BOS,42,1411,18.0,.594,.308,.184,3.3,17.7,10.6,18.9,1.1,1.1,11.3,20.7,,2.8,1.8,4.6,.157,,2.5,0.2,2.6,1.6
2020,John Henson,PF,29,TOT,36,530,17.4,.571,.223,.270,9.0,22.3,15.6,13.3,1.9,6.6,14.9,15.7,,0.6,0.7,1.3,.119,,-0.9,2.2,1.2,0.4
2020,John Henson,PF,29,CLE,29,412,17.0,.539,.258,.275,8.6,22.3,15.4,15.3,1.9,6.6,13.5,16.1,,0.4,0.5,0.9,.109,,-1.1,2.2,1.1,0.3
2020,John Henson,PF,29,DET,7,118,18.8,.708,.071,.250,10.4,22.3,16.3,6.5,2.1,6.3,20.5,14.4,,0.2,0.2,0.4,.153,,-0.4,2.2,1.9,0.1
2020,Dewan Hernandez,C,23,TOR,4,11,4.2,.340,.200,.400,19.5,46.8,33.4,0.0,4.3,0.0,14.5,26.7,,0.0,0.0,0.0,.008,,-18.2,-3.1,-21.3,-0.1
2020,Juan Hernangómez,PF,24,TOT,42,653,10.0,.509,.508,.288,6.1,18.1,12.0,6.9,0.9,1.1,10.8,15.7,,0.2,0.5,0.7,.052,,-2.3,-1.3,-3.6,-0.3
2020,Juan Hernangómez,PF,24,DEN,34,422,6.9,.442,.545,.227,6.3,18.7,12.5,6.8,0.6,1.1,12.9,14.3,,-0.2,0.4,0.1,.015,,-4.0,-1.1,-5.1,-0.3
2020,Juan Hernangómez,PF,24,MIN,8,231,15.8,.594,.457,.370,5.7,17.0,11.2,7.2,1.4,1.1,7.8,18.2,,0.4,0.2,0.6,.118,,0.7,-1.7,-0.9,0.1
2020,Willy Hernangómez,C,25,CHO,27,297,18.4,.572,.177,.451,12.0,24.7,18.1,12.5,1.3,1.8,15.6,23.7,,0.3,0.3,0.6,.091,,-0.1,-0.9,-1.1,0.1
2020,Tyler Herro,SG,20,MIA,46,1273,11.4,.535,.476,.149,1.3,14.5,8.2,11.1,1.1,0.5,11.3,22.0,,-0.2,1.1,0.9,.034,,-0.9,-1.4,-2.3,-0.1
2020,Kevin Hervey,PF,23,OKC,7,19,-14.8,.091,.727,.000,0.0,11.3,5.8,6.7,0.0,0.0,0.0,25.5,,-0.2,0.0,-0.2,-0.470,,-13.3,-6.4,-19.7,-0.1
2020,Mario Hezonja,PF,24,POR,42,673,8.3,.498,.335,.299,3.7,18.4,11.1,6.4,1.8,0.8,13.9,13.6,,-0.1,0.5,0.4,.031,,-3.9,0.2,-3.7,-0.3
2020,Buddy Hield,SG,27,SAC,59,1922,16.1,.564,.580,.130,3.1,14.0,8.4,15.9,1.4,0.8,11.8,26.8,,1.5,1.4,3.0,.074,,2.5,-1.3,1.2,1.6
2020,George Hill,PG,33,MIL,49,1037,18.0,.686,.463,.248,4.2,9.3,6.9,18.6,1.7,0.3,11.5,15.5,,3.2,1.8,5.0,.233,,2.3,1.3,3.6,1.5
2020,Solomon Hill,SF,28,TOT,50,923,10.1,.543,.629,.158,3.0,13.7,8.4,13.0,1.7,0.7,13.8,13.4,,0.5,0.7,1.2,.063,,-1.7,0.0,-1.7,0.1
2020,Solomon Hill,SF,28,MEM,48,901,10.2,.549,.631,.163,2.8,13.9,8.4,13.3,1.6,0.7,13.8,13.4,,0.5,0.7,1.2,.065,,-1.6,0.1,-1.5,0.1
2020,Solomon Hill,SF,28,MIA,2,22,5.2,.357,.571,.000,10.7,4.9,7.7,0.0,4.4,0.0,12.5,16.0,,0.0,0.0,0.0,-0.036,,-6.8,-2.5,-9.3,0.0
2020,Jaylen Hoard,SF,20,POR,13,103,14.9,.504,.094,.406,14.2,17.9,16.0,5.4,2.3,0.0,9.6,17.2,,0.1,0.1,0.2,.095,,-0.8,-1.1,-1.9,0.0
2020,Aaron Holiday,PG,23,IND,53,1208,12.6,.526,.410,.139,1.8,8.9,5.4,20.8,1.5,0.9,12.4,20.3,,0.6,1.2,1.7,.069,,-0.8,-0.6,-1.3,0.2
2020,Jrue Holiday,SG,29,NOP,50,1735,17.1,.525,.339,.169,3.6,10.5,7.0,29.8,2.3,2.0,13.9,25.2,,1.4,1.6,3.0,.084,,1.7,0.1,1.8,1.7
2020,Justin Holiday,SG,30,IND,60,1508,12.6,.595,.667,.146,2.1,12.2,7.2,7.6,2.1,2.2,7.5,13.3,,1.7,2.0,3.8,.120,,0.1,1.5,1.5,1.3
2020,Rondae Hollis-Jefferson,SF,25,TOR,47,930,15.6,.535,.061,.443,10.6,15.9,13.3,12.9,2.2,2.1,12.3,17.5,,1.3,1.7,3.0,.155,,-1.1,1.6,0.5,0.6
2020,Richaun Holmes,C,26,SAC,37,1087,20.8,.692,.000,.301,11.4,21.4,16.3,5.3,1.8,4.5,11.6,15.9,,3.2,1.5,4.6,.204,,0.8,0.9,1.8,1.0
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Rodney Hood,SF,27,POR,21,619,12.2,.625,.413,.157,1.7,10.3,6.0,7.1,1.3,0.5,9.4,13.9,,0.9,0.2,1.1,.088,,-0.4,-0.5,-1.0,0.2
2020,Al Horford,C,33,PHI,55,1685,15.1,.517,.406,.103,5.3,18.4,11.9,18.6,1.4,2.5,8.1,17.3,,2.0,2.4,4.4,.126,,0.8,1.3,2.1,1.7
2020,Talen Horton-Tucker,SG,19,LAL,2,5,14.9,.000,1.000,.000,0.0,0.0,0.0,44.9,9.5,0.0,0.0,8.4,,0.0,0.0,0.0,.111,,0.7,7.2,7.9,0.0
2020,Danuel House,SF,26,HOU,53,1616,11.4,.572,.647,.183,3.6,11.7,7.6,5.6,1.7,1.5,8.6,13.3,,1.8,1.5,3.3,.098,,-0.5,0.1,-0.5,0.6
2020,Dwight Howard,C,34,LAL,58,1141,19.1,.695,.020,.722,15.0,27.4,21.4,4.8,1.0,5.8,17.6,14.5,,2.6,2.3,4.8,.204,,-0.7,1.3,0.6,0.8
2020,William Howard,SG,26,HOU,2,13,-12.7,.000,1.000,.000,0.0,16.1,8.0,9.0,0.0,0.0,20.0,15.9,,-0.1,0.0,-0.1,-0.351,,-14.8,-5.7,-20.5,-0.1
2020,Kevin Huerter,SG,21,ATL,51,1577,11.7,.543,.547,.116,2.2,12.3,7.2,16.5,1.3,1.3,12.3,17.3,,0.9,0.6,1.4,.044,,-0.5,-0.9,-1.4,0.2
2020,De'Andre Hunter,SF,22,ATL,58,1849,8.9,.527,.445,.205,2.1,12.4,7.2,8.0,1.1,0.7,12.0,17.6,,-0.2,0.5,0.2,.006,,-2.7,-1.8,-4.5,-1.2
2020,Chandler Hutchison,SF,23,CHI,28,527,12.4,.521,.217,.446,3.6,19.7,11.3,7.4,2.5,1.2,11.4,19.1,,0.0,0.7,0.7,.060,,-2.7,0.1,-2.6,-0.1
2020,Serge Ibaka,C,30,TOR,47,1275,17.8,.588,.260,.190,8.2,22.7,15.6,8.1,0.9,2.9,12.9,24.4,,1.2,2.3,3.5,.132,,0.3,-0.2,0.2,0.7
2020,Andre Iguodala,SG,36,MIA,9,170,9.2,.545,.500,.118,6.9,16.5,11.9,13.0,0.9,4.7,25.1,12.4,,0.0,0.2,0.2,.054,,-3.2,0.0,-3.2,-0.1
2020,Ersan İlyasova,PF,32,MIL,53,850,15.8,.596,.423,.255,7.1,22.1,15.1,7.0,1.2,1.4,8.9,16.9,,1.5,1.8,3.3,.188,,0.2,0.7,0.9,0.6
2020,Joe Ingles,SF,32,UTA,59,1770,12.1,.577,.624,.170,1.4,12.6,7.2,23.7,1.3,0.4,18.4,15.1,,2.0,1.8,3.8,.103,,-0.3,0.6,0.3,1.1
2020,Brandon Ingram,PF,22,NOP,51,1732,20.5,.603,.351,.343,2.7,16.9,9.8,20.4,1.3,1.7,13.0,28.6,,3.5,1.5,5.0,.138,,3.6,-0.3,3.3,2.3
2020,Kyrie Irving,PG,27,BRK,20,658,26.3,.595,.341,.245,3.5,12.3,8.1,37.2,1.9,1.3,10.1,32.6,,2.1,0.8,3.0,.216,,6.7,1.0,7.7,1.6
2020,Jonathan Isaac,SF,22,ORL,32,949,16.9,.542,.283,.227,6.2,19.2,12.5,7.1,2.6,7.4,11.7,18.3,,0.4,1.9,2.3,.117,,-0.9,2.9,2.0,1.0
2020,Wesley Iwundu,SF,25,ORL,41,749,9.6,.507,.348,.371,3.0,12.4,7.5,8.2,1.6,1.2,7.6,12.9,,0.4,0.8,1.2,.076,,-3.5,0.4,-3.0,-0.2
2020,Frank Jackson,PG,21,NOP,46,590,8.3,.510,.459,.247,3.0,7.3,5.2,8.7,1.2,0.6,13.2,20.5,,-0.3,0.3,0.0,.000,,-3.9,-2.1,-5.9,-0.6
2020,Jaren Jackson,C,20,MEM,54,1512,16.2,.590,.485,.237,3.7,13.9,8.9,7.5,1.1,5.0,10.8,23.9,,1.5,1.5,3.0,.095,,0.2,-0.1,0.1,0.8
2020,Josh Jackson,SG,22,MEM,13,252,10.3,.502,.404,.255,4.2,15.7,10.0,9.2,2.0,1.4,14.7,20.2,,-0.2,0.3,0.1,.014,,-3.2,0.2,-3.0,-0.1
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Justin Jackson,PF,24,DAL,52,825,9.7,.499,.477,.140,3.0,13.1,8.1,5.9,0.6,0.6,3.5,16.3,,0.5,0.4,1.0,.056,,-1.9,-1.7,-3.6,-0.3
2020,Reggie Jackson,PG,29,TOT,18,460,15.3,.507,.440,.156,3.6,9.9,6.7,30.9,1.1,0.4,10.8,25.3,,0.5,0.2,0.7,.075,,1.9,-1.5,0.3,0.3
2020,Reggie Jackson,PG,29,DET,14,381,14.8,.492,.414,.167,3.2,9.0,6.1,30.6,1.0,0.2,9.8,26.9,,0.3,0.1,0.4,.050,,1.7,-2.2,-0.5,0.1
2020,Reggie Jackson,PG,29,LAC,4,79,17.8,.628,.630,.074,5.3,14.0,9.8,32.5,1.2,1.1,17.7,17.8,,0.2,0.1,0.3,.192,,2.6,1.9,4.6,0.1
2020,Justin James,SG,23,SAC,33,217,11.6,.487,.333,.269,3.0,12.8,7.8,10.9,1.3,3.9,8.4,19.1,,0.0,0.2,0.2,.038,,-0.9,0.2,-0.7,0.1
2020,LeBron James,PG,35,LAL,55,1918,25.4,.575,.323,.281,3.2,20.7,12.1,49.5,1.7,1.2,15.4,31.5,,5.3,3.0,8.3,.207,,6.5,1.5,8.0,4.8
2020,Amile Jefferson,PF,26,ORL,18,74,8.9,.372,.000,1.000,13.9,19.4,16.6,7.3,0.7,3.7,13.0,13.5,,0.0,0.1,0.0,.025,,-5.0,-1.0,-6.0,-0.1
2020,DaQuan Jeffries,SG,22,SAC,6,19,10.7,.500,.571,.000,5.8,0.0,3.0,7.8,2.6,0.0,0.0,16.1,,0.0,0.0,0.0,.082,,-2.3,-0.2,-2.5,0.0
2020,Ty Jerome,PG,22,PHO,25,272,9.0,.440,.417,.146,2.4,13.8,8.0,20.5,2.4,1.0,15.0,18.8,,-0.3,0.3,0.0,.002,,-3.6,0.4,-3.2,-0.1
2020,Alize Johnson,SF,23,IND,12,50,12.5,.510,.000,.400,15.5,22.0,18.8,5.5,0.0,0.0,10.2,17.3,,0.1,0.0,0.1,.100,,-2.4,-1.6,-4.0,0.0
2020,B.J. Johnson,SF,24,ORL,8,46,2.6,.344,.333,.111,2.2,12.0,6.9,6.2,2.1,0.0,13.7,20.6,,-0.2,0.0,-0.1,-0.131,,-7.4,-2.5,-9.8,-0.1
2020,Cameron Johnson,PF,23,PHO,48,963,12.0,.574,.699,.142,4.4,11.4,7.8,7.3,1.4,1.2,7.9,15.7,,1.0,0.7,1.7,.086,,0.4,-0.8,-0.4,0.4
2020,James Johnson,PF,32,TOT,26,483,13.4,.566,.447,.239,3.6,16.8,10.3,15.0,1.8,5.1,17.4,18.8,,0.1,0.6,0.7,.074,,-2.2,1.1,-1.1,0.1
2020,James Johnson,PF,32,MIA,18,281,11.2,.547,.517,.161,3.3,16.9,10.4,11.0,1.0,4.6,13.9,16.9,,0.0,0.3,0.4,.066,,-2.5,0.6,-1.9,0.0
2020,James Johnson,PF,32,MIN,8,202,16.5,.587,.361,.333,4.0,16.7,10.2,20.6,2.8,5.7,21.0,21.3,,0.1,0.3,0.4,.086,,-1.8,1.7,0.0,0.1
2020,Keldon Johnson,SF,20,SAS,5,25,11.0,.409,.067,.133,8.6,17.2,12.9,19.1,0.0,0.0,5.9,29.2,,0.0,0.0,0.0,-0.067,,-2.2,-3.6,-5.7,0.0
2020,Stanley Johnson,PF,23,TOR,19,95,3.6,.352,.433,.200,3.4,20.6,12.2,11.1,2.0,2.0,19.7,18.3,,-0.3,0.2,-0.1,-0.055,,-7.5,1.6,-5.9,-0.1
2020,Tyler Johnson,SG,27,PHO,31,515,8.1,.481,.485,.187,2.1,9.2,5.6,13.5,1.1,1.4,11.5,17.3,,-0.2,0.3,0.1,.013,,-3.0,-0.7,-3.6,-0.2
2020,Nikola Jokić,C,24,DEN,59,1907,25.8,.609,.237,.278,8.1,26.2,17.2,34.0,1.9,1.9,15.0,27.0,,5.8,2.9,8.8,.221,,5.9,2.4,8.3,4.9
2020,Damian Jones,C,24,ATL,53,863,15.5,.714,.046,.486,8.8,16.0,12.3,5.3,1.4,3.7,11.8,11.4,,2.1,0.6,2.7,.152,,-1.5,0.0,-1.5,0.1
2020,Derrick Jones,SF,22,MIA,46,1126,14.5,.605,.383,.362,5.2,13.4,9.5,6.2,2.1,2.8,7.2,14.1,,2.0,1.4,3.4,.145,,-0.5,1.0,0.5,0.7
2020,Tyus Jones,PG,23,MEM,60,1133,15.1,.529,.274,.123,0.8,7.9,4.4,31.2,2.1,0.5,11.4,16.7,,1.6,0.8,2.4,.101,,0.2,-0.3,-0.1,0.5
2020,DeAndre Jordan,C,31,BRK,51,1107,20.5,.687,.000,.423,12.3,34.0,23.5,13.3,0.8,3.6,18.3,14.3,,2.8,2.1,4.8,.210,,1.4,1.9,3.3,1.5
2020,Cory Joseph,PG,28,SAC,59,1442,10.1,.507,.361,.155,2.6,9.5,5.9,19.5,1.4,1.2,13.9,13.1,,1.0,1.0,1.9,.065,,-2.2,0.3,-1.9,0.1
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Mfiondu Kabengele,C,22,LAC,12,64,18.2,.614,.625,.156,1.6,15.7,8.8,4.8,1.5,2.7,5.5,23.5,,0.1,0.1,0.2,.176,,2.2,-0.2,1.9,0.1
2020,Frank Kaminsky,C,26,PHO,32,718,14.6,.554,.401,.315,4.6,20.2,12.2,14.8,0.9,1.2,9.4,20.8,,0.8,0.6,1.4,.095,,0.2,-0.3,-0.1,0.3
2020,Enes Kanter,C,27,BOS,46,835,22.2,.607,.024,.282,16.8,30.1,23.5,8.3,1.1,4.1,13.5,19.4,,2.0,1.6,3.7,.211,,1.6,0.0,1.6,0.8
2020,Luke Kennard,SG,23,DET,28,922,14.4,.589,.535,.219,1.1,11.1,6.0,19.1,0.6,0.5,10.3,19.7,,1.7,0.3,2.0,.102,,1.1,-1.4,-0.3,0.4
2020,Stanton Kidd,SF,27,UTA,4,15,-13.7,.000,.333,.000,0.0,20.9,10.9,8.0,0.0,0.0,40.0,14.6,,-0.1,0.0,-0.1,-0.326,,-15.7,-1.3,-17.0,-0.1
2020,Michael Kidd-Gilchrist,PF-SF,26,TOT,17,206,5.4,.410,.316,.158,5.6,20.2,12.8,8.6,0.2,2.2,12.9,14.8,,-0.2,0.1,-0.1,-0.020,,-5.7,-1.0,-6.7,-0.2
2020,Michael Kidd-Gilchrist,PF,26,CHO,12,160,6.1,.421,.321,.170,5.9,18.3,11.9,9.5,0.0,1.7,10.9,17.5,,-0.2,0.1,-0.1,-0.029,,-5.3,-1.7,-7.0,-0.2
2020,Michael Kidd-Gilchrist,SF,26,DAL,5,46,2.8,.250,.250,.000,4.6,26.8,15.9,5.2,1.1,3.7,33.3,5.6,,-0.1,0.1,0.0,.011,,-6.9,1.4,-5.5,0.0
2020,Louis King,SF,20,DET,10,62,6.3,.448,.524,.143,1.8,16.6,9.1,11.7,1.6,0.0,8.2,17.1,,0.0,0.0,0.0,-0.004,,-5.1,-1.1,-6.2,-0.1
2020,Maxi Kleber,C,28,DAL,59,1472,14.5,.610,.603,.189,7.0,15.1,11.1,5.9,0.6,3.9,8.6,14.2,,2.9,1.3,4.2,.136,,1.0,-0.1,0.8,1.0
2020,Brandon Knight,PG,28,TOT,21,336,7.5,.488,.790,.169,1.0,8.0,4.5,19.8,1.2,0.5,17.4,20.6,,-0.3,0.1,-0.2,-0.034,,-2.6,-2.5,-5.2,-0.3
2020,Brandon Knight,PG,28,CLE,16,241,5.5,.431,.744,.151,1.4,7.9,4.6,18.0,1.0,0.7,14.9,19.1,,-0.3,0.0,-0.3,-0.062,,-3.9,-2.9,-6.7,-0.3
2020,Brandon Knight,PG,28,DET,5,95,12.5,.614,.895,.211,0.0,8.4,4.2,24.3,1.5,0.0,22.4,24.5,,0.0,0.0,0.1,.036,,0.6,-1.8,-1.2,0.0
2020,Kevin Knox,SF,20,NYK,59,1070,8.5,.475,.503,.255,2.3,14.6,8.2,7.5,0.9,1.9,8.9,17.8,,-0.4,0.6,0.2,.009,,-2.9,-1.3,-4.2,-0.6
2020,John Konchar,SG,23,MEM,10,86,21.1,.727,.294,.118,11.2,13.3,12.3,17.0,3.3,2.0,10.1,9.6,,0.3,0.1,0.4,.223,,3.3,3.2,6.5,0.2
2020,Furkan Korkmaz,SG,22,PHI,59,1276,11.9,.573,.618,.130,1.4,10.3,5.8,6.8,1.2,0.9,7.9,18.5,,1.0,1.3,2.3,.087,,-0.4,-0.8,-1.1,0.3
2020,Luke Kornet,C,24,CHI,36,559,12.7,.539,.578,.150,4.1,12.8,8.3,8.5,0.9,4.4,6.6,16.3,,0.5,0.5,1.0,.090,,-1.0,-0.2,-1.2,0.1
2020,Kyle Korver,SF,38,MIL,47,782,10.5,.600,.797,.131,1.6,10.1,6.1,8.9,1.2,1.2,13.5,15.3,,0.6,1.3,1.9,.117,,-1.0,0.6,-0.4,0.3
2020,Rodions Kurucs,PF,21,BRK,36,461,9.1,.582,.472,.187,3.7,15.7,9.8,9.3,1.6,0.5,19.9,15.1,,0.0,0.6,0.6,.058,,-3.3,0.9,-2.4,0.0
2020,Kyle Kuzma,PF,24,LAL,49,1204,11.5,.525,.397,.224,3.9,14.9,9.5,7.8,0.7,1.4,12.0,23.3,,-0.1,1.4,1.3,.050,,-2.0,-1.5,-3.5,-0.5
2020,Skal Labissière,C,23,POR,33,567,15.4,.588,.088,.224,11.9,18.8,15.4,10.3,0.6,4.6,15.7,14.3,,1.0,0.4,1.4,.121,,-1.5,0.2,-1.3,0.1
2020,Jeremy Lamb,SG,27,IND,46,1291,14.1,.547,.330,.230,2.1,15.0,8.6,10.6,2.1,1.5,8.7,19.7,,0.9,1.8,2.7,.100,,-1.0,0.5,-0.5,0.5
2020,Romeo Langford,SG,20,BOS,22,243,6.5,.506,.392,.412,3.6,6.1,4.9,2.1,1.2,2.3,10.4,11.8,,0.0,0.3,0.3,.053,,-4.1,0.0,-4.1,-0.1
2020,Zach LaVine,SG,24,CHI,60,2085,19.5,.568,.404,.279,2.1,13.7,7.6,21.8,2.0,1.3,13.3,31.8,,1.9,2.1,4.0,.093,,3.3,-0.8,2.5,2.4
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Vic Law,SF,24,ORL,3,4,-30.3,.000,.500,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,,-0.1,0.0,-0.1,-0.804,,-21.9,-12.7,-34.6,0.0
2020,Jake Layman,PF,25,MIN,17,409,9.8,.527,.416,.128,3.0,9.3,6.0,4.8,1.7,2.0,11.3,17.9,,-0.1,0.3,0.1,.016,,-3.0,-0.9,-3.9,-0.2
2020,T.J. Leaf,PF,22,IND,24,190,14.0,.485,.203,.174,12.3,24.9,18.6,4.4,2.1,1.4,8.6,18.8,,0.0,0.3,0.4,.090,,-1.4,-0.1,-1.5,0.0
2020,Jalen Lecque,PG,19,PHO,4,26,5.0,.460,.400,.200,0.0,0.0,0.0,11.1,0.0,0.0,8.4,19.4,,0.0,0.0,0.0,-0.040,,-5.6,-3.6,-9.2,0.0
2020,Courtney Lee,SG,34,DAL,17,186,11.4,.624,.667,.042,1.7,8.8,5.3,6.6,2.1,1.8,9.3,12.4,,0.2,0.2,0.4,.103,,-1.1,1.0,0.0,0.1
2020,Damion Lee,SG,27,GSW,44,1254,12.9,.549,.448,.259,2.6,16.4,9.2,14.7,1.6,0.4,10.7,19.1,,0.9,0.7,1.6,.063,,-1.4,-0.8,-2.2,-0.1
2020,Alex Len,C,26,TOT,44,814,17.5,.592,.204,.314,10.5,24.2,17.3,8.7,1.3,4.0,12.6,18.3,,1.2,0.8,2.0,.117,,-0.2,-0.1,-0.3,0.3
2020,Alex Len,C,26,ATL,40,745,17.5,.590,.215,.312,9.9,23.5,16.6,8.7,1.2,3.7,11.7,18.6,,1.1,0.6,1.8,.115,,-0.1,-0.3,-0.4,0.3
2020,Alex Len,C,26,SAC,4,69,17.4,.617,.000,.357,17.5,31.9,24.5,8.1,1.4,6.9,27.0,14.0,,0.1,0.1,0.2,.140,,-1.6,1.7,0.2,0.0
2020,Kawhi Leonard,SF,28,LAC,46,1486,26.6,.581,.280,.339,3.4,20.2,12.0,28.1,2.7,1.7,11.2,33.5,,4.0,2.8,6.7,.217,,6.3,2.7,9.0,4.1
2020,Meyers Leonard,C,27,MIA,49,987,11.1,.640,.534,.117,3.2,24.1,14.1,7.7,0.6,1.5,13.0,12.0,,1.1,1.1,2.1,.103,,-1.0,0.4,-0.6,0.3
2020,Caris LeVert,SG,25,BRK,34,963,13.0,.489,.302,.235,3.5,9.9,6.8,21.9,1.9,0.4,13.3,28.4,,-0.7,1.0,0.3,.017,,-1.5,-0.9,-2.4,-0.1
2020,Damian Lillard,PG,29,POR,54,1996,26.8,.621,.489,.376,1.5,10.6,6.1,35.2,1.2,0.8,11.0,30.6,,8.6,0.6,9.2,.221,,8.2,-0.7,7.5,4.8
2020,Nassir Little,PF,19,POR,44,554,9.2,.503,.390,.291,5.8,13.9,9.9,5.0,0.9,2.1,8.6,13.3,,0.3,0.3,0.5,.046,,-2.9,-0.8,-3.7,-0.2
2020,Kevon Looney,C,23,GSW,20,262,9.4,.403,.177,.152,11.1,16.3,13.6,11.2,2.2,2.1,12.5,15.7,,-0.2,0.2,0.0,.007,,-4.9,-0.6,-5.5,-0.2
2020,Brook Lopez,C,31,MIL,56,1487,13.8,.531,.505,.197,2.6,13.1,8.2,8.0,1.2,8.3,9.2,17.2,,0.6,3.6,4.2,.136,,-1.1,2.7,1.7,1.4
2020,Robin Lopez,C,31,MIL,55,780,11.7,.571,.353,.173,6.4,10.0,8.3,6.3,0.5,4.4,14.9,16.6,,0.3,1.4,1.7,.104,,-2.0,0.4,-1.6,0.1
2020,Kevin Love,PF,31,CLE,51,1596,17.9,.599,.523,.300,3.1,31.3,17.1,15.3,0.9,1.0,14.7,23.1,,2.2,1.1,3.3,.100,,2.5,-0.5,2.0,1.6
2020,Kyle Lowry,PG,33,TOR,47,1714,17.5,.583,.575,.395,1.9,11.8,6.9,30.8,1.7,1.2,15.2,22.8,,3.5,2.5,6.1,.169,,2.3,0.7,3.1,2.2
2020,Timothé Luwawu-Cabarrot,SG,24,BRK,34,535,8.4,.556,.533,.283,3.6,11.2,7.5,4.5,1.2,0.6,13.2,15.4,,0.1,0.5,0.7,.059,,-3.4,-0.1,-3.5,-0.2
2020,Trey Lyles,PF,24,SAS,58,1105,12.3,.548,.481,.125,6.6,25.5,16.0,7.4,1.0,1.8,10.6,13.3,,0.9,0.9,1.8,.079,,-0.7,-0.6,-1.3,0.2
2020,Daryl Macon,SG,24,MIA,4,14,-3.0,.500,.667,.000,0.0,0.0,0.0,9.6,0.0,0.0,40.0,15.7,,0.0,0.0,0.0,-0.162,,-7.0,-4.4,-11.4,0.0
2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
